gps_sow, latitude, longitude, height
392455.999,  51.711969152,  -0.210212815,  148.6256
392456.499,  51.711969165,  -0.210212752,  148.5421
392456.999,  51.711969165,  -0.210212608,  148.4102
392457.499,  51.711969198,  -0.210212571,  148.4041
392457.999,  51.711969111,  -0.210212497,  148.2586
392458.499,  51.711969117,  -0.210212259,  148.1090
392458.999,  51.711968369,  -0.210211993,  147.9973
392459.499,  51.711968355,  -0.210211855,  147.9610
392459.999,  51.711969010,  -0.210212075,  147.9609
392460.499,  51.711969022,  -0.210212356,  147.9863
392460.999,  51.711968962,  -0.210212427,  147.9528
392461.499,  51.711968940,  -0.210212530,  148.0289
392461.999,  51.711968922,  -0.210212760,  148.0554
392462.499,  51.711968994,  -0.210212932,  148.1242
392462.999,  51.711969043,  -0.210213269,  148.2398
392463.499,  51.711969456,  -0.210213908,  148.2327
392463.999,  51.711969448,  -0.210213990,  148.2610
392464.499,  51.711969440,  -0.210213992,  148.2741
392464.999,  51.711969444,  -0.210213923,  148.2289
392465.499,  51.711969443,  -0.210213917,  148.2337
392465.999,  51.711969451,  -0.210215170,  148.5624
392466.499,  51.711969503,  -0.210215501,  148.6038
392466.999,  51.711969533,  -0.210215808,  148.5532
392467.499,  51.711969560,  -0.210215971,  148.5510
392467.999,  51.711969606,  -0.210216127,  148.5001
392468.499,  51.711969618,  -0.210216123,  148.4070
392468.999,  51.711969619,  -0.210216126,  148.3173
392469.499,  51.711969506,  -0.210216096,  148.2686
392469.999,  51.711969440,  -0.210215955,  148.1423
392470.499,  51.711969099,  -0.210215244,  147.4933
392470.999,  51.711969093,  -0.210215305,  147.5137
392471.499,  51.711969092,  -0.210215271,  147.5209
392471.999,  51.711969079,  -0.210215217,  147.4960
392472.499,  51.711969092,  -0.210215245,  147.5006
392472.999,  51.711969056,  -0.210215192,  147.4835
392473.499,  51.711969054,  -0.210215182,  147.4806
392473.999,  51.711969086,  -0.210215197,  147.4891
392474.499,  51.711969064,  -0.210215126,  147.4604
392474.999,  51.711969082,  -0.210215137,  147.4599
392475.499,  51.711968384,  -0.210215045,  147.5252
392475.999,  51.711968383,  -0.210214882,  147.4468
392476.499,  51.711968317,  -0.210214733,  147.3897
392476.999,  51.711968314,  -0.210214517,  147.3505
392477.499,  51.711968236,  -0.210214434,  147.3572
392477.999,  51.711968252,  -0.210214311,  147.3094
392478.499,  51.711968159,  -0.210214272,  147.2852
392478.999,  51.711968139,  -0.210214255,  147.2011
392479.499,  51.711968140,  -0.210214355,  147.2302
392479.999,  51.711968199,  -0.210214372,  147.2532
392480.499,  51.711968214,  -0.210214221,  147.1686
392480.999,  51.711968232,  -0.210214346,  147.1826
392481.499,  51.711968255,  -0.210214339,  147.1892
392481.999,  51.711969028,  -0.210214969,  147.4013
392482.499,  51.711968332,  -0.210214487,  147.1493
392482.999,  51.711968341,  -0.210214418,  147.1043
392483.499,  51.711968371,  -0.210214476,  147.0619
392483.999,  51.711968359,  -0.210214411,  147.0068
392484.499,  51.711968398,  -0.210214522,  147.0196
392484.999,  51.711968341,  -0.210214552,  146.9836
392485.499,  51.711968306,  -0.210214483,  146.9127
392485.999,  51.711968398,  -0.210214669,  146.9014
392486.499,  51.711968421,  -0.210214726,  146.8535
392486.999,  51.711968431,  -0.210214898,  146.8350
392487.499,  51.711968482,  -0.210214964,  146.7512
392487.999,  51.711968489,  -0.210215113,  146.7483
392488.499,  51.711968498,  -0.210215211,  146.7440
392488.999,  51.711968487,  -0.210215301,  146.7486
392489.499,  51.711968517,  -0.210215360,  146.7587
392489.999,  51.711968530,  -0.210215503,  146.7632
392490.499,  51.711968676,  -0.210216243,  146.6945
392490.999,  51.711968696,  -0.210216315,  146.7012
392491.499,  51.711968732,  -0.210216284,  146.7160
392491.999,  51.711968706,  -0.210216220,  146.6711
392492.499,  51.711968677,  -0.210216209,  146.6758
392492.999,  51.711968684,  -0.210216222,  146.6772
392493.499,  51.711968695,  -0.210216247,  146.6806
392493.999,  51.711968707,  -0.210216250,  146.6828
392499.999,  51.711966276,  -0.210208244,  142.9388
392500.499,  51.711968765,  -0.210206840,  143.2062
392500.999,  51.711968402,  -0.210210085,  144.5528
392501.499,  51.711966132,  -0.210211169,  144.6015
392501.999,  51.711965868,  -0.210210298,  144.6839
392502.499,  51.711965927,  -0.210207314,  143.3184
392502.999,  51.711966163,  -0.210207913,  144.2712
392503.499,  51.711966464,  -0.210206492,  144.9188
392503.999,  51.711966227,  -0.210207584,  145.6082
392504.499,  51.711966255,  -0.210206370,  145.6886
392504.999,  51.711964974,  -0.210203424,  145.1204
392505.499,  51.711964597,  -0.210201195,  144.7317
392505.999,  51.711965564,  -0.210200422,  144.8679
392506.499,  51.711965723,  -0.210199408,  145.2449
392506.999,  51.711965352,  -0.210197902,  144.8854
392507.499,  51.711965915,  -0.210197330,  144.5827
392507.999,  51.711965887,  -0.210196287,  144.6607
392508.499,  51.711966383,  -0.210194970,  144.4412
392508.999,  51.711966991,  -0.210193473,  144.3249
392509.499,  51.711966511,  -0.210191766,  143.9610
392509.999,  51.711966686,  -0.210191166,  144.0365
392510.499,  51.711967544,  -0.210190867,  143.7703
392510.999,  51.711968278,  -0.210192272,  143.9883
392511.499,  51.711970370,  -0.210192576,  143.7896
392511.999,  51.711970868,  -0.210193804,  144.2244
392512.499,  51.711971145,  -0.210194932,  144.5256
392512.999,  51.711971832,  -0.210194439,  144.2454
392513.499,  51.711972350,  -0.210193160,  144.7443
392513.999,  51.711972620,  -0.210192883,  144.6997
392514.499,  51.711972169,  -0.210190103,  144.5600
392514.999,  51.711972371,  -0.210188607,  144.7458
392515.499,  51.711971555,  -0.210184523,  144.9103
392515.999,  51.711967649,  -0.210176954,  145.8039
392516.499,  51.711961663,  -0.210168148,  146.2027
392516.999,  51.711955560,  -0.210158989,  147.2693
392517.499,  51.711944649,  -0.210151129,  147.2038
392517.999,  51.711934947,  -0.210151924,  148.1658
392518.499,  51.711927956,  -0.210150168,  148.6164
392518.999,  51.711921136,  -0.210145078,  149.3522
392519.499,  51.711916214,  -0.210135970,  148.9938
392523.499,  51.711877947,  -0.210057456,  137.9984
392523.999,  51.711875699,  -0.210048308,  135.4227
392524.499,  51.711866396,  -0.210051758,  138.7689
392524.999,  51.711865873,  -0.210053281,  139.6497
392525.499,  51.711870410,  -0.210049678,  139.9837
392525.999,  51.711876386,  -0.210035812,  139.2135
392526.499,  51.711882140,  -0.210025970,  140.4332
392526.999,  51.711883664,  -0.210013669,  142.3621
392528.999,  51.711857546,  -0.209925136,  144.4816
392529.499,  51.711846663,  -0.209910163,  149.7948
392529.999,  51.711837125,  -0.209888345,  148.3760
392530.499,  51.711825689,  -0.209877195,  147.7467
392530.999,  51.711816640,  -0.209876116,  147.6535
392531.499,  51.711811263,  -0.209880947,  146.6010
392531.999,  51.711806825,  -0.209893048,  145.9366
392532.499,  51.711797996,  -0.209908258,  148.2426
392532.999,  51.711789062,  -0.209924873,  149.4845
392533.499,  51.711777160,  -0.209941414,  151.7857
392541.499,  51.711734097,  -0.210067578,  148.7526
392541.999,  51.711738337,  -0.210068891,  147.1276
392542.499,  51.711750672,  -0.210086143,  147.9799
392542.999,  51.711762730,  -0.210098973,  148.0819
392543.499,  51.711774246,  -0.210110828,  147.6609
392543.999,  51.711788541,  -0.210126169,  147.5943
392544.499,  51.711804427,  -0.210134122,  146.9395
392544.999,  51.711819797,  -0.210131237,  145.5051
392545.499,  51.711834441,  -0.210124240,  144.3031
392545.999,  51.711847275,  -0.210115862,  143.1209
392546.499,  51.711859123,  -0.210108468,  142.4578
392546.999,  51.711867502,  -0.210095685,  141.2578
392547.499,  51.711875098,  -0.210082097,  140.6530
392547.999,  51.711881136,  -0.210067755,  139.6255
392548.499,  51.711885412,  -0.210053325,  139.2307
392548.999,  51.711889050,  -0.210034742,  138.8689
392549.499,  51.711892667,  -0.210016096,  139.0793
392549.999,  51.711897642,  -0.209999608,  139.1126
392550.499,  51.711901697,  -0.209983140,  139.0747
392550.999,  51.711904594,  -0.209970248,  140.2661
392551.499,  51.711904856,  -0.209956280,  140.5004
392551.999,  51.711901508,  -0.209945139,  140.8691
392552.499,  51.711895181,  -0.209933444,  141.6521
392552.999,  51.711891194,  -0.209922659,  141.8612
392553.499,  51.711890796,  -0.209915421,  141.8646
392553.999,  51.711892803,  -0.209916272,  142.2120
392554.499,  51.711897354,  -0.209931510,  142.5459
392554.999,  51.711902237,  -0.209953022,  142.9725
392555.499,  51.711904510,  -0.209971924,  143.1357
392555.999,  51.711903636,  -0.209986318,  143.7468
392556.499,  51.711904646,  -0.209998872,  143.7338
392556.999,  51.711907759,  -0.210018589,  144.2153
392558.999,  51.711920153,  -0.210113475,  151.0855
392560.499,  51.711901504,  -0.210159429,  148.9342
392560.999,  51.711894976,  -0.210163901,  146.5694
392561.499,  51.711890329,  -0.210178535,  147.2521
392561.999,  51.711884044,  -0.210193852,  147.5125
392562.499,  51.711868482,  -0.210189684,  145.4541
392562.999,  51.711857963,  -0.210181829,  143.7850
392565.999,  51.711794523,  -0.210153607,  147.0844
392566.499,  51.711779279,  -0.210144380,  148.1111
392566.999,  51.711769785,  -0.210140794,  148.1869
392567.499,  51.711766637,  -0.210132649,  147.4118
392567.999,  51.711766540,  -0.210122820,  147.4059
392568.499,  51.711765080,  -0.210115193,  148.0446
392568.999,  51.711764041,  -0.210103860,  146.9250
392569.499,  51.711760926,  -0.210094869,  146.5518
392569.999,  51.711758896,  -0.210084900,  146.9818
392576.999,  51.711858068,  -0.210074191,  144.0680
392577.999,  51.711846210,  -0.210084417,  145.2981
392578.499,  51.711856592,  -0.210094511,  145.6720
392578.999,  51.711867070,  -0.210106178,  147.7078
392579.499,  51.711874516,  -0.210112870,  146.9372
392579.999,  51.711883369,  -0.210123201,  145.5771
392580.499,  51.711892414,  -0.210128877,  144.6264
392580.999,  51.711897898,  -0.210130463,  143.6703
392581.499,  51.711903017,  -0.210135287,  143.8429
392581.999,  51.711906813,  -0.210140389,  143.6020
392582.499,  51.711913953,  -0.210144881,  142.5059
392582.999,  51.711921601,  -0.210150745,  141.9565
392583.499,  51.711927357,  -0.210156657,  142.2446
392583.999,  51.711931465,  -0.210160686,  141.6099
392584.499,  51.711934016,  -0.210164954,  141.5882
392584.999,  51.711936062,  -0.210169729,  141.3950
392585.499,  51.711936953,  -0.210171618,  141.2763
392585.999,  51.711937948,  -0.210170321,  140.4624
392586.499,  51.711939609,  -0.210167439,  139.7206
392586.999,  51.711941528,  -0.210165626,  139.9211
392587.499,  51.711941336,  -0.210163629,  140.2619
392587.999,  51.711940251,  -0.210159119,  140.4317
392588.499,  51.711937272,  -0.210155573,  140.7720
392588.999,  51.711932481,  -0.210151712,  140.4118
392589.499,  51.711926567,  -0.210147442,  140.2016
392589.999,  51.711918943,  -0.210143952,  140.3463
392590.499,  51.711910023,  -0.210139418,  140.4328
392590.999,  51.711900849,  -0.210131555,  140.7335
392591.499,  51.711893503,  -0.210120445,  140.6699
392591.999,  51.711886231,  -0.210108836,  140.3732
392592.499,  51.711879306,  -0.210096740,  139.9448
392592.999,  51.711871574,  -0.210087655,  139.6939
392593.499,  51.711863366,  -0.210078770,  138.9017
392593.999,  51.711855006,  -0.210068244,  139.0269
392594.499,  51.711846119,  -0.210057346,  138.7991
392594.999,  51.711837946,  -0.210045201,  139.3811
392595.499,  51.711830825,  -0.210033852,  139.7753
392595.999,  51.711824183,  -0.210022270,  140.0372
392596.499,  51.711816303,  -0.210012931,  140.3196
392596.999,  51.711808215,  -0.210007626,  140.9615
392597.499,  51.711800528,  -0.210004842,  141.1868
392597.999,  51.711793613,  -0.210007786,  141.3184
392598.499,  51.711789365,  -0.210014740,  141.1647
392598.999,  51.711786866,  -0.210023123,  141.0745
392599.499,  51.711786549,  -0.210025376,  140.8875
392599.999,  51.711786591,  -0.210026133,  140.8543
392600.499,  51.711786414,  -0.210026471,  140.1844
392600.999,  51.711787273,  -0.210024296,  139.8359
392601.499,  51.711789652,  -0.210018351,  139.0431
392601.999,  51.711791247,  -0.210012850,  138.2397
392602.499,  51.711792863,  -0.210010154,  137.7679
392602.999,  51.711792953,  -0.210007246,  137.3609
392603.499,  51.711792506,  -0.210003860,  137.1344
392603.999,  51.711790959,  -0.209998822,  136.6120
392604.499,  51.711789003,  -0.209988863,  136.1646
392604.999,  51.711787174,  -0.209975682,  135.6092
392605.499,  51.711787710,  -0.209958687,  135.7998
392605.999,  51.711789584,  -0.209938464,  135.5277
392606.499,  51.711792416,  -0.209920302,  135.1074
392606.999,  51.711794836,  -0.209905880,  134.9035
392607.499,  51.711798140,  -0.209890884,  135.4181
392607.999,  51.711803346,  -0.209875170,  136.0739
392608.499,  51.711810947,  -0.209861078,  136.3848
392608.999,  51.711821801,  -0.209848204,  136.8414
392609.499,  51.711832827,  -0.209839916,  137.1247
392609.999,  51.711844803,  -0.209839050,  137.3901
392610.499,  51.711857801,  -0.209842906,  137.2835
392610.999,  51.711869539,  -0.209855316,  137.1687
392611.499,  51.711880820,  -0.209873132,  136.7120
392611.999,  51.711892610,  -0.209893420,  136.4881
392612.499,  51.711902498,  -0.209915367,  136.3074
392612.999,  51.711909879,  -0.209937782,  136.4031
392613.499,  51.711916288,  -0.209957029,  136.3285
392613.999,  51.711921442,  -0.209971522,  136.1791
392614.499,  51.711924568,  -0.209982253,  136.4151
392614.999,  51.711926976,  -0.209993084,  136.7524
392615.499,  51.711929366,  -0.210007274,  137.4270
392615.999,  51.711929960,  -0.210026531,  137.8179
392616.499,  51.711930429,  -0.210048361,  137.9090
392616.999,  51.711930744,  -0.210071366,  137.4578
392617.499,  51.711929615,  -0.210098779,  137.5845
392617.999,  51.711927831,  -0.210126615,  137.6577
392618.499,  51.711926338,  -0.210152236,  137.5598
392618.999,  51.711924605,  -0.210177454,  137.6148
392619.499,  51.711919796,  -0.210198875,  137.6675
392619.999,  51.711911952,  -0.210214680,  137.5770
392620.499,  51.711903726,  -0.210228504,  137.2617
392620.999,  51.711894971,  -0.210238308,  137.1110
392621.499,  51.711885959,  -0.210245489,  136.6817
392621.999,  51.711875941,  -0.210249415,  136.5616
392622.499,  51.711865840,  -0.210252381,  136.7848
392622.999,  51.711854931,  -0.210251039,  137.2654
392623.499,  51.711843514,  -0.210245749,  137.5968
392623.999,  51.711831575,  -0.210237720,  138.1239
392624.499,  51.711819304,  -0.210228186,  138.5413
392624.999,  51.711806928,  -0.210218112,  138.9894
392625.499,  51.711793977,  -0.210208017,  139.3596
392625.999,  51.711781650,  -0.210197574,  139.6424
392626.499,  51.711769691,  -0.210187604,  140.2851
392626.999,  51.711758066,  -0.210178288,  140.9901
392627.499,  51.711750216,  -0.210170538,  141.6779
392627.999,  51.711748698,  -0.210164695,  141.9446
392628.499,  51.711749564,  -0.210161684,  141.9045
392628.999,  51.711751762,  -0.210160142,  141.9142
392629.499,  51.711752464,  -0.210158630,  142.1287
392629.999,  51.711748445,  -0.210153409,  142.2716
392630.499,  51.711739764,  -0.210145623,  142.3886
392630.999,  51.711729141,  -0.210138195,  142.3567
392631.499,  51.711720655,  -0.210134415,  142.3360
392631.999,  51.711719380,  -0.210133986,  142.2630
392632.499,  51.711723294,  -0.210135971,  142.2470
392632.999,  51.711732817,  -0.210137945,  142.3718
392633.499,  51.711745934,  -0.210140116,  142.5934
392633.999,  51.711756490,  -0.210142368,  142.5898
392634.499,  51.711765366,  -0.210141942,  142.4492
392634.999,  51.711776724,  -0.210136311,  142.4085
392635.499,  51.711790468,  -0.210125600,  142.1186
392635.999,  51.711805470,  -0.210111357,  141.4841
392636.499,  51.711821339,  -0.210096633,  141.3313
392636.999,  51.711835682,  -0.210082641,  140.5197
392637.499,  51.711847633,  -0.210079331,  140.3009
392637.999,  51.711860944,  -0.210075830,  140.5228
392638.499,  51.711875252,  -0.210069649,  140.9622
392638.999,  51.711889217,  -0.210062681,  141.1088
392639.499,  51.711902718,  -0.210054279,  140.8562
392639.999,  51.711914031,  -0.210045694,  140.2472
392640.499,  51.711924208,  -0.210037448,  139.8089
392640.999,  51.711932629,  -0.210028174,  139.6629
392641.499,  51.711939928,  -0.210016660,  139.8379
392641.999,  51.711944265,  -0.210000655,  140.0064
392642.499,  51.711945289,  -0.209982795,  140.1869
392642.999,  51.711943933,  -0.209964336,  139.8317
392643.499,  51.711939934,  -0.209946770,  139.0446
392643.999,  51.711937776,  -0.209938139,  138.7707
392644.499,  51.711933615,  -0.209935232,  138.9196
392644.999,  51.711925449,  -0.209931928,  139.3644
392645.499,  51.711915315,  -0.209926012,  139.9533
392645.999,  51.711904342,  -0.209917687,  140.4094
392646.499,  51.711893860,  -0.209906613,  140.7034
392646.999,  51.711882190,  -0.209896598,  140.7935
392647.499,  51.711870398,  -0.209892059,  140.8423
392647.999,  51.711858682,  -0.209888980,  140.7723
392648.499,  51.711846982,  -0.209887046,  140.8206
392648.999,  51.711835506,  -0.209887035,  141.1148
392649.499,  51.711823868,  -0.209888646,  141.2945
392649.999,  51.711812770,  -0.209890223,  141.5083
392650.499,  51.711802282,  -0.209892207,  141.3323
392650.999,  51.711793382,  -0.209902735,  141.4675
392651.499,  51.711785091,  -0.209920154,  141.7573
392651.999,  51.711778381,  -0.209937960,  141.9793
392652.499,  51.711772935,  -0.209955920,  142.1922
392652.999,  51.711765999,  -0.209976059,  142.4352
392653.499,  51.711759314,  -0.209993133,  142.5572
392653.999,  51.711756422,  -0.210003325,  142.3998
392654.499,  51.711757125,  -0.210005798,  142.3267
392654.999,  51.711757580,  -0.210003200,  142.2314
392655.499,  51.711757642,  -0.209998256,  141.8774
392655.999,  51.711758353,  -0.209995060,  141.0566
392656.499,  51.711763040,  -0.210001659,  140.2397
392656.999,  51.711770163,  -0.210016177,  140.0416
392657.499,  51.711772576,  -0.210031105,  140.4092
392657.999,  51.711770220,  -0.210041600,  140.4498
392658.499,  51.711767671,  -0.210049125,  140.3778
392658.999,  51.711763332,  -0.210059484,  140.3137
392659.499,  51.711757973,  -0.210073068,  140.1485
392659.999,  51.711751199,  -0.210085707,  139.8592
392660.499,  51.711744457,  -0.210097496,  139.7916
392660.999,  51.711736550,  -0.210108904,  139.8342
392661.499,  51.711729023,  -0.210121421,  139.8620
392661.999,  51.711725878,  -0.210139986,  139.8132
392662.499,  51.711729535,  -0.210161745,  139.8218
392662.999,  51.711734498,  -0.210176793,  139.8898
392663.499,  51.711738607,  -0.210186628,  140.2176
392663.999,  51.711742057,  -0.210196243,  140.5770
392664.499,  51.711748953,  -0.210211997,  140.8416
392664.999,  51.711760727,  -0.210227793,  141.0475
392665.499,  51.711775546,  -0.210237867,  140.9422
392665.999,  51.711791107,  -0.210244348,  140.6577
392666.499,  51.711805699,  -0.210247892,  140.3592
392666.999,  51.711817609,  -0.210248117,  140.3364
392667.499,  51.711829809,  -0.210247036,  140.5164
392667.999,  51.711841065,  -0.210249964,  140.6687
392668.499,  51.711847694,  -0.210255836,  140.7973
392668.999,  51.711855549,  -0.210258713,  141.0572
392669.499,  51.711867149,  -0.210253413,  141.3835
392669.999,  51.711879129,  -0.210243706,  141.3897
392670.499,  51.711890352,  -0.210231930,  140.9918
392670.999,  51.711899283,  -0.210218204,  140.5972
392671.499,  51.711906580,  -0.210201821,  140.0478
392671.999,  51.711912493,  -0.210184897,  139.5466
392672.499,  51.711917028,  -0.210169403,  139.0298
392672.999,  51.711921685,  -0.210152077,  139.2754
392673.499,  51.711927790,  -0.210134517,  139.7414
392673.999,  51.711933739,  -0.210118393,  140.0474
392674.499,  51.711940269,  -0.210102314,  140.3009
392674.999,  51.711946968,  -0.210086123,  140.4663
392675.499,  51.711952790,  -0.210069713,  140.5257
392675.999,  51.711957928,  -0.210053854,  140.5417
392676.499,  51.711960671,  -0.210038806,  140.5060
392676.999,  51.711958179,  -0.210024533,  140.6059
392677.499,  51.711952215,  -0.210012626,  140.5930
392677.999,  51.711943689,  -0.210003473,  140.5870
392678.499,  51.711933146,  -0.209994722,  140.4585
392678.999,  51.711922584,  -0.209986720,  140.2628
392679.499,  51.711912609,  -0.209980039,  140.3193
392679.999,  51.711902187,  -0.209973654,  140.4055
392680.499,  51.711891722,  -0.209966734,  140.5706
392680.999,  51.711881345,  -0.209959054,  140.7767
392681.499,  51.711870485,  -0.209949810,  140.9391
392681.999,  51.711859216,  -0.209939423,  141.0813
392682.499,  51.711848261,  -0.209928616,  141.1778
392682.999,  51.711838650,  -0.209918654,  141.1943
392683.499,  51.711833412,  -0.209913448,  140.9457
392683.999,  51.711833157,  -0.209919594,  141.0563
392684.499,  51.711833815,  -0.209933734,  141.3479
392684.999,  51.711833266,  -0.209950952,  141.7978
392685.499,  51.711831240,  -0.209969247,  142.1200
392685.999,  51.711828599,  -0.209987271,  142.5018
392686.499,  51.711827577,  -0.210000785,  142.3552
392686.999,  51.711826962,  -0.210011882,  142.1553
392687.499,  51.711824929,  -0.210022886,  141.9209
392687.999,  51.711820985,  -0.210036622,  141.5899
392688.499,  51.711815635,  -0.210051541,  141.1406
392688.999,  51.711809953,  -0.210067346,  140.8128
392689.499,  51.711805249,  -0.210083163,  140.5557
392689.999,  51.711800357,  -0.210100385,  140.4794
392690.499,  51.711795220,  -0.210117484,  140.4579
392690.999,  51.711789543,  -0.210133412,  140.5064
392691.499,  51.711783101,  -0.210149506,  140.6001
392691.999,  51.711776007,  -0.210165380,  140.6831
392692.499,  51.711768507,  -0.210181627,  140.7780
392692.999,  51.711760437,  -0.210196572,  140.8592
392693.499,  51.711752242,  -0.210203107,  140.9514
392693.999,  51.711743968,  -0.210199838,  140.9388
392694.499,  51.711734863,  -0.210190465,  140.8644
392694.999,  51.711725146,  -0.210177751,  140.5439
392695.499,  51.711717753,  -0.210165981,  140.0750
392695.999,  51.711717122,  -0.210160650,  140.2813
392696.499,  51.711715690,  -0.210154990,  141.0836
392696.999,  51.711713217,  -0.210147930,  142.0112
392697.499,  51.711712732,  -0.210144410,  142.8736
392697.999,  51.711711637,  -0.210142543,  143.7072
392698.499,  51.711707649,  -0.210139238,  144.5231
392698.999,  51.711702381,  -0.210135689,  145.3513
392699.499,  51.711700019,  -0.210134673,  146.1239
392699.999,  51.711702687,  -0.210135504,  147.2018
392700.499,  51.711707181,  -0.210131733,  147.6651
392700.999,  51.711709016,  -0.210127913,  148.5956
392701.499,  51.711709375,  -0.210124202,  149.3737
392701.999,  51.711707566,  -0.210121242,  150.1259
392702.499,  51.711704229,  -0.210119516,  150.8190
392702.999,  51.711699900,  -0.210119006,  151.5588
392703.499,  51.711697091,  -0.210118155,  152.3438
392703.999,  51.711698055,  -0.210115066,  152.6512
392704.499,  51.711700683,  -0.210114812,  152.6110
392704.999,  51.711707421,  -0.210122779,  152.6202
392705.499,  51.711718922,  -0.210136828,  152.6210
392705.999,  51.711729452,  -0.210146407,  152.6895
392706.499,  51.711738689,  -0.210149729,  152.8840
392706.999,  51.711747464,  -0.210147146,  153.1635
392707.499,  51.711755626,  -0.210142560,  153.1639
392707.999,  51.711764560,  -0.210139269,  153.0791
392708.499,  51.711776298,  -0.210133097,  153.0849
392708.999,  51.711788792,  -0.210124361,  152.9479
392709.499,  51.711800883,  -0.210113584,  152.7223
392709.999,  51.711812263,  -0.210100577,  152.4501
392710.499,  51.711822379,  -0.210086842,  152.3070
392710.999,  51.711830946,  -0.210073389,  152.1051
392711.499,  51.711838223,  -0.210059982,  151.9846
392711.999,  51.711844847,  -0.210045952,  151.9227
392712.499,  51.711851701,  -0.210029649,  151.9719
392712.999,  51.711858756,  -0.210011214,  152.1223
392713.499,  51.711865728,  -0.209992234,  152.1261
392713.999,  51.711872150,  -0.209974954,  151.9069
392714.499,  51.711875446,  -0.209962825,  151.5932
392714.999,  51.711875615,  -0.209951684,  151.3341
392715.499,  51.711873365,  -0.209939813,  151.2609
392715.999,  51.711868783,  -0.209928292,  151.3626
392716.499,  51.711865858,  -0.209917278,  151.5450
392716.999,  51.711869079,  -0.209908559,  151.7492
392717.499,  51.711875094,  -0.209904008,  151.6069
392717.999,  51.711883537,  -0.209900733,  151.2104
392718.499,  51.711894494,  -0.209899569,  150.7206
392718.999,  51.711907365,  -0.209902651,  150.3161
392719.499,  51.711921340,  -0.209907228,  150.0457
392719.999,  51.711935804,  -0.209913937,  149.6299
392720.499,  51.711946845,  -0.209928691,  149.7340
392720.999,  51.711952514,  -0.209947526,  149.5861
392721.499,  51.711958543,  -0.209967690,  149.5672
392721.999,  51.711962825,  -0.209990344,  149.3885
392722.499,  51.711965859,  -0.210013839,  148.9337
392722.999,  51.711968204,  -0.210037682,  148.3639
392723.499,  51.711969911,  -0.210061468,  147.6459
392723.999,  51.711971515,  -0.210084851,  146.8436
392724.499,  51.711972289,  -0.210105705,  145.9777
392724.999,  51.711970409,  -0.210122110,  145.2041
392725.499,  51.711966909,  -0.210138028,  144.5769
392725.999,  51.711962263,  -0.210154335,  143.7870
392726.499,  51.711955983,  -0.210168985,  143.1869
392726.999,  51.711948214,  -0.210180272,  142.5956
392727.499,  51.711939361,  -0.210188346,  142.3993
392727.999,  51.711929442,  -0.210194119,  142.2659
392728.499,  51.711919152,  -0.210200294,  142.2783
392728.999,  51.711909251,  -0.210206576,  142.3260
392729.499,  51.711899743,  -0.210211765,  142.2371
392729.999,  51.711890367,  -0.210217251,  142.1293
392730.499,  51.711881139,  -0.210221974,  142.0232
392730.999,  51.711872408,  -0.210227301,  142.0841
392731.499,  51.711863405,  -0.210233268,  142.0986
392731.999,  51.711854159,  -0.210240181,  142.1452
392732.499,  51.711845746,  -0.210246904,  142.1943
392732.999,  51.711838449,  -0.210250080,  142.2238
392733.499,  51.711831036,  -0.210249562,  142.4653
392733.999,  51.711824085,  -0.210245554,  142.7215
392734.499,  51.711816704,  -0.210238998,  143.2389
392734.999,  51.711810813,  -0.210230452,  144.0038
392735.499,  51.711806055,  -0.210220422,  144.6417
392735.999,  51.711801335,  -0.210209704,  145.2292
392736.5,  51.711796905,  -0.210198986,  145.6822
392737.0,  51.711793285,  -0.210189970,  146.2336
392737.5,  51.711790424,  -0.210182089,  146.7707
392738.0,  51.711792300,  -0.210175204,  147.2105
392738.5,  51.711800410,  -0.210165830,  147.6810
392739.0,  51.711812992,  -0.210154208,  148.1619
392739.5,  51.711824698,  -0.210147427,  148.7812
392740.0,  51.711835545,  -0.210141254,  148.9812
392740.5,  51.711844579,  -0.210131416,  149.1088
392741.0,  51.711851936,  -0.210118798,  149.0036
392741.5,  51.711860139,  -0.210104078,  148.7555
392742.0,  51.711866764,  -0.210088430,  148.4529
392742.5,  51.711870293,  -0.210073539,  148.2206
392743.0,  51.711873720,  -0.210057204,  148.2196
392743.5,  51.711876060,  -0.210039319,  148.4256
392744.0,  51.711877005,  -0.210020921,  148.6831
392744.5,  51.711877801,  -0.210001333,  149.0419
392745.0,  51.711878587,  -0.209980384,  149.4070
392745.5,  51.711879489,  -0.209958651,  149.7624
392746.0,  51.711880421,  -0.209936381,  149.9950
392746.5,  51.711879561,  -0.209916324,  150.0027
392747.0,  51.711874618,  -0.209903769,  149.8577
392747.5,  51.711865630,  -0.209898909,  149.3716
392748.0,  51.711854754,  -0.209897910,  149.2503
392748.5,  51.711844163,  -0.209898561,  149.1816
392749.0,  51.711834570,  -0.209902524,  149.1120
392749.5,  51.711826110,  -0.209906232,  149.1976
392750.0,  51.711818950,  -0.209912827,  149.3503
392750.5,  51.711813427,  -0.209922205,  149.6380
392751.0,  51.711808408,  -0.209932083,  149.7897
392751.5,  51.711803302,  -0.209941453,  149.7775
392752.0,  51.711798300,  -0.209951522,  149.7507
392752.5,  51.711793514,  -0.209961067,  149.5675
392753.0,  51.711789429,  -0.209970761,  149.3546
392753.5,  51.711788033,  -0.209982477,  149.3288
392754.0,  51.711788616,  -0.209995509,  149.0461
